hour_bucket,temperatureC,precipitationMm,cloudCover,shortwaveRadiation,directNormalIrradiance,weatherIsDay
2025-09-30T12:00:00Z,12.2,0.2,95,0.0,0.0,0
2025-09-30T13:00:00Z,11.4,2.0,30,0.0,0.0,0
2025-09-30T14:00:00Z,10.6,0.0,32,0.0,0.0,0
2025-09-30T15:00:00Z,10.6,0.0,5,0.0,0.0,0
2025-09-30T16:00:00Z,10.0,0.0,2,0.0,0.0,0
2025-09-30T17:00:00Z,9.6,0.0,5,0.0,0.0,0
2025-09-30T18:00:00Z,9.5,0.0,22,0.0,0.0,0
2025-09-30T19:00:00Z,9.6,0.0,32,0.0,0.0,0
2025-09-30T20:00:00Z,9.8,0.0,19,0.0,0.0,1
2025-09-30T21:00:00Z,10.5,0.0,7,63.0,292.5,1
2025-09-30T22:00:00Z,12.1,0.0,8,251.0,611.0,1
2025-09-30T23:00:00Z,13.7,0.0,41,465.0,789.3,1
2025-10-01T00:00:00Z,13.7,0.1,100,598.0,739.6,1
2025-10-01T01:00:00Z,13.0,0.0,98,195.0,13.4,1
2025-10-01T02:00:00Z,15.3,0.0,33,552.0,289.1,1
2025-10-01T03:00:00Z,16.4,0.0,98,559.0,424.0,1
2025-10-01T04:00:00Z,16.5,0.1,100,320.0,60.7,1
2025-10-01T05:00:00Z,16.4,0.0,73,397.0,279.7,1
2025-10-01T06:00:00Z,16.5,0.0,82,367.0,447.5,1
2025-10-01T07:00:00Z,16.0,0.1,99,173.0,201.3,1
2025-10-01T08:00:00Z,15.2,0.0,100,79.0,151.3,1
2025-10-01T09:00:00Z,14.6,0.0,100,4.0,0.0,0
2025-10-01T10:00:00Z,14.2,0.0,100,0.0,0.0,0
2025-10-01T11:00:00Z,14.1,0.0,100,0.0,0.0,0
2025-10-01T12:00:00Z,14.0,0.0,80,0.0,0.0,0
2025-10-01T13:00:00Z,13.9,0.0,100,0.0,0.0,0
2025-10-01T14:00:00Z,12.0,1.0,100,0.0,0.0,0
2025-10-01T15:00:00Z,11.6,0.4,100,0.0,0.0,0
2025-10-01T16:00:00Z,10.5,0.5,100,0.0,0.0,0
2025-10-01T17:00:00Z,10.2,0.1,19,0.0,0.0,0
2025-10-01T18:00:00Z,9.6,0.0,23,0.0,0.0,0
2025-10-01T19:00:00Z,9.1,0.0,16,0.0,0.0,0
2025-10-01T20:00:00Z,8.6,0.0,65,0.0,0.0,1
2025-10-01T21:00:00Z,9.1,0.0,73,59.0,238.7,1
2025-10-01T22:00:00Z,10.3,0.0,28,210.0,350.8,1
2025-10-01T23:00:00Z,11.7,0.0,99,424.0,599.8,1
2025-10-02T00:00:00Z,12.8,0.0,100,594.0,631.3,1
2025-10-02T01:00:00Z,12.9,0.1,78,360.0,102.4,1
2025-10-02T02:00:00Z,13.3,0.7,99,606.0,459.8,1
2025-10-02T03:00:00Z,13.0,0.0,100,399.0,165.4,1
2025-10-02T04:00:00Z,13.9,0.0,100,270.0,20.6,1
2025-10-02T05:00:00Z,12.8,0.4,100,201.0,17.6,1
2025-10-02T06:00:00Z,14.6,0.0,100,136.0,16.5,1
2025-10-02T07:00:00Z,13.6,0.0,99,136.0,86.3,1
2025-10-02T08:00:00Z,12.9,0.0,98,80.0,177.3,1
2025-10-02T09:00:00Z,12.4,0.0,100,4.0,0.0,0
2025-10-02T10:00:00Z,12.2,0.0,100,0.0,0.0,0
2025-10-02T11:00:00Z,11.9,0.0,69,0.0,0.0,0
2025-10-02T12:00:00Z,11.6,0.0,97,0.0,0.0,0
2025-10-02T13:00:00Z,11.1,0.0,100,0.0,0.0,0
2025-10-02T14:00:00Z,11.4,0.0,100,0.0,0.0,0
2025-10-02T15:00:00Z,11.5,0.0,98,0.0,0.0,0
2025-10-02T16:00:00Z,11.4,0.0,94,0.0,0.0,0
2025-10-02T17:00:00Z,11.3,0.0,84,0.0,0.0,0
2025-10-02T18:00:00Z,11.4,0.0,100,0.0,0.0,0
2025-10-02T19:00:00Z,11.7,0.0,100,0.0,0.0,0
2025-10-02T20:00:00Z,11.9,0.0,100,0.0,0.0,1
2025-10-02T21:00:00Z,12.1,0.0,98,22.0,0.0,1
2025-10-02T22:00:00Z,13.1,0.0,100,133.0,76.7,1
2025-10-02T23:00:00Z,13.4,0.0,100,155.0,20.2,1
2025-10-03T00:00:00Z,15.6,0.0,99,288.0,75.8,1
2025-10-03T01:00:00Z,16.0,0.0,100,391.0,130.9,1
2025-10-03T02:00:00Z,16.5,0.0,100,465.0,198.2,1
2025-10-03T03:00:00Z,17.4,0.1,92,522.0,280.9,1
2025-10-03T04:00:00Z,17.0,0.0,92,384.0,88.3,1
2025-10-03T05:00:00Z,17.3,0.1,84,409.0,228.9,1
2025-10-03T06:00:00Z,16.7,0.0,62,276.0,157.2,1
2025-10-03T07:00:00Z,15.1,0.0,61,180.0,163.3,1
2025-10-03T08:00:00Z,13.8,0.0,91,89.0,196.8,1
2025-10-03T09:00:00Z,13.1,0.0,53,5.0,17.1,0
2025-10-03T10:00:00Z,12.8,0.0,30,0.0,0.0,0
2025-10-03T11:00:00Z,12.1,0.0,35,0.0,0.0,0
2025-10-03T12:00:00Z,11.6,0.0,63,0.0,0.0,0
2025-10-03T13:00:00Z,11.6,0.1,41,0.0,0.0,0
2025-10-03T14:00:00Z,11.4,0.0,99,0.0,0.0,0
2025-10-03T15:00:00Z,11.3,0.0,59,0.0,0.0,0
2025-10-03T16:00:00Z,10.7,0.0,98,0.0,0.0,0
2025-10-03T17:00:00Z,10.1,0.0,77,0.0,0.0,0
2025-10-03T18:00:00Z,9.4,0.0,48,0.0,0.0,0
2025-10-03T19:00:00Z,8.1,0.0,41,0.0,0.0,0
2025-10-03T20:00:00Z,7.6,0.0,84,0.0,0.0,1
2025-10-03T21:00:00Z,8.8,0.0,100,73.0,244.5,1
2025-10-03T22:00:00Z,11.0,0.0,100,243.0,418.2,1
2025-10-03T23:00:00Z,14.2,0.0,100,464.0,712.2,1
2025-10-04T00:00:00Z,17.6,0.0,74,629.0,734.6,1
2025-10-04T01:00:00Z,20.0,0.0,38,785.0,889.1,1
2025-10-04T02:00:00Z,21.7,0.0,95,860.0,919.2,1
2025-10-04T03:00:00Z,22.9,0.0,100,833.0,788.4,1
2025-10-04T04:00:00Z,23.4,0.0,100,727.0,595.3,1
2025-10-04T05:00:00Z,23.7,0.0,96,624.0,581.9,1
2025-10-04T06:00:00Z,24.0,0.0,64,502.0,654.6,1
2025-10-04T07:00:00Z,23.5,0.0,99,334.0,679.8,1
2025-10-04T08:00:00Z,22.0,0.0,100,122.0,326.2,1
2025-10-04T09:00:00Z,20.1,0.0,100,7.0,16.7,0
2025-10-04T10:00:00Z,18.8,0.0,100,0.0,0.0,0
2025-10-04T11:00:00Z,17.5,0.0,100,0.0,0.0,0
2025-10-04T12:00:00Z,16.9,0.0,100,0.0,0.0,0
2025-10-04T13:00:00Z,16.5,0.0,100,0.0,0.0,0
2025-10-04T14:00:00Z,16.7,0.0,100,0.0,0.0,0
2025-10-04T15:00:00Z,16.8,0.0,100,0.0,0.0,0
2025-10-04T16:00:00Z,16.5,0.0,100,0.0,0.0,0
2025-10-04T17:00:00Z,16.2,0.0,98,0.0,0.0,0
2025-10-04T18:00:00Z,15.9,0.0,100,0.0,0.0,0
2025-10-04T19:00:00Z,15.9,0.0,100,0.0,0.0,0
2025-10-04T20:00:00Z,15.9,0.0,98,0.0,0.0,1
2025-10-04T21:00:00Z,16.5,0.0,95,79.0,284.8,1
2025-10-04T22:00:00Z,17.4,0.0,100,210.0,294.1,1
2025-10-04T23:00:00Z,17.5,0.0,100,197.0,29.7,1
2025-10-05T00:00:00Z,18.9,0.0,100,99.0,0.0,1
2025-10-05T01:00:00Z,20.2,0.0,100,178.0,17.0,1
2025-10-05T02:00:00Z,21.0,0.0,100,165.0,24.2,1
2025-10-05T03:00:00Z,23.4,0.0,100,265.0,20.4,1
2025-10-05T04:00:00Z,24.8,0.0,100,289.0,52.0,1
2025-10-05T05:00:00Z,25.0,0.0,100,153.0,18.8,1
2025-10-05T06:00:00Z,26.9,0.0,100,267.0,144.7,1
2025-10-05T07:00:00Z,26.0,0.0,100,81.0,7.9,1
2025-10-05T08:00:00Z,21.5,0.0,100,43.0,27.2,1
2025-10-05T09:00:00Z,18.5,0.3,100,2.0,0.0,0
2025-10-05T10:00:00Z,18.8,0.6,100,0.0,0.0,0
2025-10-05T11:00:00Z,19.1,0.4,100,0.0,0.0,0
2025-10-05T12:00:00Z,17.6,0.6,100,0.0,0.0,0
2025-10-05T13:00:00Z,17.7,0.5,100,0.0,0.0,0
2025-10-05T14:00:00Z,16.6,0.7,100,0.0,0.0,0
2025-10-05T15:00:00Z,14.9,1.1,100,0.0,0.0,0
2025-10-05T16:00:00Z,13.4,0.5,100,0.0,0.0,0
2025-10-05T17:00:00Z,12.7,0.1,100,0.0,0.0,0
2025-10-05T18:00:00Z,12.2,0.0,100,0.0,0.0,0
2025-10-05T19:00:00Z,11.9,0.0,100,0.0,0.0,0
2025-10-05T20:00:00Z,11.6,0.0,100,0.0,0.0,1
2025-10-05T21:00:00Z,11.6,0.0,100,38.0,0.0,1
2025-10-05T22:00:00Z,11.9,0.1,100,134.0,42.7,1
2025-10-05T23:00:00Z,12.2,0.0,100,191.0,31.4,1
2025-10-06T00:00:00Z,13.1,0.0,79,470.0,312.3,1
2025-10-06T01:00:00Z,13.9,0.0,100,522.0,271.9,1
2025-10-06T02:00:00Z,14.4,0.0,100,491.0,180.9,1
2025-10-06T03:00:00Z,14.7,0.0,98,463.0,131.5,1
2025-10-06T04:00:00Z,15.1,0.0,99,478.0,189.6,1
2025-10-06T05:00:00Z,15.1,0.0,91,349.0,152.4,1
2025-10-06T06:00:00Z,15.3,0.0,99,299.0,151.1,1
2025-10-06T07:00:00Z,15.0,0.0,100,226.0,222.2,1
2025-10-06T08:00:00Z,14.2,0.0,75,76.0,107.0,1
2025-10-06T09:00:00Z,13.4,0.0,72,6.0,15.9,0
2025-10-06T10:00:00Z,12.4,0.0,44,0.0,0.0,0
2025-10-06T11:00:00Z,11.5,0.0,2,0.0,0.0,0
2025-10-06T12:00:00Z,10.6,0.0,86,0.0,0.0,0
2025-10-06T13:00:00Z,10.9,0.0,74,0.0,0.0,0
2025-10-06T14:00:00Z,10.1,0.0,6,0.0,0.0,0
2025-10-06T15:00:00Z,9.8,0.0,0,0.0,0.0,0
2025-10-06T16:00:00Z,9.1,0.0,0,0.0,0.0,0
2025-10-06T17:00:00Z,8.6,0.0,9,0.0,0.0,0
2025-10-06T18:00:00Z,9.8,0.0,75,0.0,0.0,0
2025-10-06T19:00:00Z,9.4,0.0,88,0.0,0.0,0
2025-10-06T20:00:00Z,8.9,0.0,56,1.0,0.0,1
2025-10-06T21:00:00Z,9.9,0.0,0,82.0,303.3,1
2025-10-06T22:00:00Z,11.6,0.0,0,286.0,633.8,1
2025-10-06T23:00:00Z,13.4,0.0,0,507.0,826.9,1
2025-10-07T00:00:00Z,15.1,0.0,63,686.0,900.6,1
2025-10-07T01:00:00Z,16.4,0.0,46,731.0,705.2,1
2025-10-07T02:00:00Z,17.4,0.0,16,748.0,602.7,1
2025-10-07T03:00:00Z,18.2,0.0,23,847.0,816.4,1
2025-10-07T04:00:00Z,19.2,0.0,38,808.0,840.9,1
2025-10-07T05:00:00Z,20.1,0.0,67,632.0,638.5,1
2025-10-07T06:00:00Z,19.5,0.0,47,385.0,284.4,1
2025-10-07T07:00:00Z,18.4,0.0,9,286.0,443.6,1
2025-10-07T08:00:00Z,17.5,0.0,11,140.0,484.6,1
2025-10-07T09:00:00Z,15.9,0.0,7,10.0,62.0,0
2025-10-07T10:00:00Z,14.8,0.0,5,0.0,0.0,0
2025-10-07T11:00:00Z,13.6,0.0,0,0.0,0.0,0
2025-10-07T12:00:00Z,12.8,0.0,4,0.0,0.0,0
2025-10-07T13:00:00Z,12.2,0.0,17,0.0,0.0,0
2025-10-07T14:00:00Z,11.8,0.0,14,0.0,0.0,0
2025-10-07T15:00:00Z,11.1,0.0,0,0.0,0.0,0
2025-10-07T16:00:00Z,10.8,0.0,0,0.0,0.0,0
2025-10-07T17:00:00Z,10.9,0.0,0,0.0,0.0,0
2025-10-07T18:00:00Z,10.2,0.0,72,0.0,0.0,0
2025-10-07T19:00:00Z,9.8,0.0,68,0.0,0.0,0
2025-10-07T20:00:00Z,9.9,0.0,46,1.0,0.0,1
2025-10-07T21:00:00Z,11.9,0.0,99,88.0,319.3,1
2025-10-07T22:00:00Z,13.6,0.0,97,260.0,467.8,1
2025-10-07T23:00:00Z,15.2,0.0,46,420.0,516.8,1
2025-10-08T00:00:00Z,17.4,0.0,20,602.0,653.9,1
2025-10-08T01:00:00Z,19.7,0.0,28,754.0,784.0,1
2025-10-08T02:00:00Z,21.2,0.0,36,825.0,799.6,1
2025-10-08T03:00:00Z,22.2,0.0,77,829.0,788.2,1
2025-10-08T04:00:00Z,22.5,0.0,44,661.0,550.4,1
2025-10-08T05:00:00Z,22.6,0.0,100,598.0,594.4,1
2025-10-08T06:00:00Z,22.0,0.0,60,250.0,106.8,1
2025-10-08T07:00:00Z,21.5,0.0,24,211.0,247.1,1
2025-10-08T08:00:00Z,20.4,0.0,39,122.0,378.5,1
2025-10-08T09:00:00Z,18.8,0.0,29,10.0,45.4,0
2025-10-08T10:00:00Z,17.5,0.0,2,0.0,0.0,0
2025-10-08T11:00:00Z,16.4,0.0,5,0.0,0.0,0
2025-10-08T12:00:00Z,16.0,0.0,0,0.0,0.0,0
2025-10-08T13:00:00Z,14.6,0.0,11,0.0,0.0,0
2025-10-08T14:00:00Z,13.9,0.0,56,0.0,0.0,0
2025-10-08T15:00:00Z,13.1,0.0,96,0.0,0.0,0
2025-10-08T16:00:00Z,12.7,0.0,82,0.0,0.0,0
2025-10-08T17:00:00Z,12.8,0.0,19,0.0,0.0,0
2025-10-08T18:00:00Z,12.0,0.0,38,0.0,0.0,0
2025-10-08T19:00:00Z,11.6,0.0,32,0.0,0.0,0
2025-10-08T20:00:00Z,11.4,0.0,6,1.0,0.0,1
2025-10-08T21:00:00Z,13.1,0.0,1,101.0,439.4,1
2025-10-08T22:00:00Z,14.7,0.0,10,307.0,697.7,1
2025-10-08T23:00:00Z,16.0,0.0,5,508.0,797.1,1
2025-10-09T00:00:00Z,17.9,0.0,31,686.0,872.8,1
2025-10-09T01:00:00Z,19.1,0.0,29,770.0,804.4,1
2025-10-09T02:00:00Z,18.9,0.0,61,687.0,547.4,1
2025-10-09T03:00:00Z,19.5,0.0,45,652.0,460.4,1
2025-10-09T04:00:00Z,19.5,0.0,48,554.0,332.2,1
2025-10-09T05:00:00Z,20.0,0.0,50,473.0,361.9,1
2025-10-09T06:00:00Z,20.4,0.0,87,318.0,276.1,1
2025-10-09T07:00:00Z,19.8,0.0,18,186.0,206.9,1
2025-10-09T08:00:00Z,19.1,0.0,27,132.0,423.7,1
2025-10-09T09:00:00Z,17.8,0.0,10,11.0,59.2,0
2025-10-09T10:00:00Z,16.6,0.0,7,0.0,0.0,0
2025-10-09T11:00:00Z,15.9,0.0,0,0.0,0.0,0
2025-10-09T12:00:00Z,15.2,0.0,1,0.0,0.0,0
2025-10-09T13:00:00Z,14.1,0.0,0,0.0,0.0,0
2025-10-09T14:00:00Z,13.4,0.0,0,0.0,0.0,0
2025-10-09T15:00:00Z,13.1,0.0,1,0.0,0.0,0
2025-10-09T16:00:00Z,13.6,0.0,14,0.0,0.0,0
2025-10-09T17:00:00Z,14.1,0.0,8,0.0,0.0,0
2025-10-09T18:00:00Z,14.6,0.0,7,0.0,0.0,0
2025-10-09T19:00:00Z,13.9,0.0,10,0.0,0.0,0
2025-10-09T20:00:00Z,13.8,0.0,1,2.0,0.0,1
2025-10-09T21:00:00Z,14.0,0.0,5,107.0,472.7,1
2025-10-09T22:00:00Z,14.9,0.0,33,309.0,688.2,1
2025-10-09T23:00:00Z,16.4,0.0,50,474.0,667.2,1
2025-10-10T00:00:00Z,18.9,0.0,41,557.0,506.8,1
2025-10-10T01:00:00Z,19.1,0.1,91,491.0,274.0,1
2025-10-10T02:00:00Z,19.3,0.1,100,403.0,131.5,1
2025-10-10T03:00:00Z,20.4,0.0,100,419.0,188.1,1
2025-10-10T04:00:00Z,20.6,0.0,100,373.0,92.0,1
2025-10-10T05:00:00Z,20.6,0.0,100,257.0,26.9,1
2025-10-10T06:00:00Z,21.5,0.0,81,243.0,109.2,1
2025-10-10T07:00:00Z,21.2,0.0,55,135.0,50.7,1
2025-10-10T08:00:00Z,20.4,0.0,2,124.0,351.9,1
2025-10-10T09:00:00Z,18.9,0.0,2,12.0,72.4,0
2025-10-10T10:00:00Z,17.8,0.0,1,0.0,0.0,0
2025-10-10T11:00:00Z,16.8,0.0,10,0.0,0.0,0
2025-10-10T12:00:00Z,17.2,0.0,30,0.0,0.0,0
2025-10-10T13:00:00Z,16.1,0.0,5,0.0,0.0,0
2025-10-10T14:00:00Z,15.1,0.0,9,0.0,0.0,0
2025-10-10T15:00:00Z,14.4,0.0,18,0.0,0.0,0
2025-10-10T16:00:00Z,13.9,0.0,36,0.0,0.0,0
2025-10-10T17:00:00Z,13.6,0.0,43,0.0,0.0,0
2025-10-10T18:00:00Z,13.6,0.0,34,0.0,0.0,0
2025-10-10T19:00:00Z,12.8,0.0,39,0.0,0.0,0
2025-10-10T20:00:00Z,12.2,0.0,41,2.0,0.0,1
2025-10-10T21:00:00Z,13.3,0.0,16,94.0,327.0,1
2025-10-10T22:00:00Z,14.6,0.0,67,277.0,503.0,1
2025-10-10T23:00:00Z,16.0,0.0,76,415.0,526.4,1
2025-10-11T00:00:00Z,17.4,0.0,98,554.0,564.0,1
2025-10-11T01:00:00Z,19.4,0.0,98,636.0,465.5,1
2025-10-11T02:00:00Z,20.4,0.0,95,632.0,343.4,1
2025-10-11T03:00:00Z,20.9,0.0,98,569.0,310.4,1
2025-10-11T04:00:00Z,20.9,0.0,66,537.0,291.2,1
2025-10-11T05:00:00Z,20.6,0.0,75,405.0,211.1,1
2025-10-11T06:00:00Z,20.6,0.0,33,290.0,192.7,1
2025-10-11T07:00:00Z,19.9,0.0,45,258.0,395.2,1
2025-10-11T08:00:00Z,19.5,0.0,90,137.0,396.2,1
2025-10-11T09:00:00Z,17.8,0.0,94,9.0,28.3,0
2025-10-11T10:00:00Z,15.1,0.2,79,0.0,0.0,0
2025-10-11T11:00:00Z,13.8,1.3,38,0.0,0.0,0
2025-10-11T12:00:00Z,13.7,0.0,95,0.0,0.0,0
2025-10-11T13:00:00Z,13.2,0.0,100,0.0,0.0,0
2025-10-11T14:00:00Z,12.9,0.1,100,0.0,0.0,0
2025-10-11T15:00:00Z,12.1,0.0,30,0.0,0.0,0
2025-10-11T16:00:00Z,11.8,0.0,88,0.0,0.0,0
2025-10-11T17:00:00Z,11.8,0.0,68,0.0,0.0,0
2025-10-11T18:00:00Z,10.9,0.0,29,0.0,0.0,0
2025-10-11T19:00:00Z,10.2,0.0,78,0.0,0.0,0
2025-10-11T20:00:00Z,9.9,0.0,100,3.0,0.0,1
2025-10-11T21:00:00Z,11.3,0.0,99,87.0,133.2,1
2025-10-11T22:00:00Z,12.4,0.0,100,211.0,143.1,1
2025-10-11T23:00:00Z,13.4,0.0,100,279.0,74.6,1
2025-10-12T00:00:00Z,14.7,0.0,100,315.0,52.6,1
2025-10-12T01:00:00Z,15.5,0.0,100,332.0,22.7,1
2025-10-12T02:00:00Z,17.5,0.1,46,590.0,270.3,1
2025-10-12T03:00:00Z,18.9,0.0,46,727.0,652.3,1
2025-10-12T04:00:00Z,19.4,0.0,37,625.0,517.2,1
2025-10-12T05:00:00Z,19.7,0.0,43,648.0,658.8,1
2025-10-12T06:00:00Z,19.2,0.5,93,510.0,658.9,1
2025-10-12T07:00:00Z,15.4,1.2,99,257.0,292.4,1
2025-10-12T08:00:00Z,14.1,1.1,66,76.0,58.6,1
2025-10-12T09:00:00Z,12.2,0.5,100,8.0,27.7,0
2025-10-12T10:00:00Z,11.6,0.7,98,0.0,0.0,0
2025-10-12T11:00:00Z,11.1,0.0,61,0.0,0.0,0
2025-10-12T12:00:00Z,10.9,0.0,16,0.0,0.0,0
2025-10-12T13:00:00Z,10.1,0.0,10,0.0,0.0,0
2025-10-12T14:00:00Z,9.4,0.0,9,0.0,0.0,0
2025-10-12T15:00:00Z,8.9,0.0,10,0.0,0.0,0
2025-10-12T16:00:00Z,8.3,0.0,2,0.0,0.0,0
2025-10-12T17:00:00Z,7.8,0.0,13,0.0,0.0,0
2025-10-12T18:00:00Z,6.8,0.0,13,0.0,0.0,0
2025-10-12T19:00:00Z,6.3,0.0,17,0.0,0.0,0
2025-10-12T20:00:00Z,6.0,0.0,7,4.0,19.8,1
2025-10-12T21:00:00Z,7.1,0.0,5,117.0,437.3,1
2025-10-12T22:00:00Z,9.1,0.0,3,319.0,642.9,1
2025-10-12T23:00:00Z,11.1,0.0,0,547.0,860.5,1
2025-10-13T00:00:00Z,12.5,0.0,32,711.0,882.8,1
2025-10-13T01:00:00Z,13.4,0.0,76,717.0,642.1,1
2025-10-13T02:00:00Z,14.1,0.0,9,773.0,597.0,1
2025-10-13T03:00:00Z,14.9,0.0,0,880.0,798.7,1
2025-10-13T04:00:00Z,15.1,0.0,4,849.0,873.2,1
2025-10-13T05:00:00Z,15.2,0.0,0,758.0,932.5,1
2025-10-13T06:00:00Z,15.9,0.0,9,586.0,867.3,1
2025-10-13T07:00:00Z,15.5,0.0,3,382.0,766.6,1
2025-10-13T08:00:00Z,14.4,0.0,76,166.0,557.8,1
2025-10-13T09:00:00Z,12.8,0.0,63,15.0,81.5,0
2025-10-13T10:00:00Z,12.0,0.0,73,0.0,0.0,0
2025-10-13T11:00:00Z,11.5,0.0,16,0.0,0.0,0
2025-10-13T12:00:00Z,11.2,0.0,3,0.0,0.0,0
2025-10-13T13:00:00Z,10.1,0.0,1,0.0,0.0,0
2025-10-13T14:00:00Z,9.2,0.0,32,0.0,0.0,0
2025-10-13T15:00:00Z,8.8,0.0,100,0.0,0.0,0
2025-10-13T16:00:00Z,8.6,0.0,70,0.0,0.0,0
2025-10-13T17:00:00Z,8.6,0.0,80,0.0,0.0,0
2025-10-13T18:00:00Z,8.5,0.0,29,0.0,0.0,0
2025-10-13T19:00:00Z,8.2,0.0,2,0.0,0.0,0
2025-10-13T20:00:00Z,8.4,0.0,78,5.0,19.0,1
2025-10-13T21:00:00Z,10.1,0.0,74,107.0,335.5,1
2025-10-13T22:00:00Z,12.4,0.0,34,213.0,191.7,1
2025-10-13T23:00:00Z,15.4,0.0,51,467.0,582.2,1
2025-10-14T00:00:00Z,15.9,0.0,41,619.0,646.9,1
2025-10-14T01:00:00Z,17.7,0.0,100,738.0,649.3,1
2025-10-14T02:00:00Z,19.3,0.0,66,805.0,656.5,1
2025-10-14T03:00:00Z,20.1,0.0,82,833.0,702.0,1
2025-10-14T04:00:00Z,20.2,0.0,27,795.0,727.9,1
2025-10-14T05:00:00Z,20.0,0.0,33,703.0,806.4,1
2025-10-14T06:00:00Z,20.1,0.0,52,557.0,785.3,1
2025-10-14T07:00:00Z,19.5,0.0,22,366.0,699.5,1
2025-10-14T08:00:00Z,18.1,0.0,19,164.0,540.3,1
2025-10-14T09:00:00Z,15.9,0.0,13,16.0,93.1,0
2025-10-14T10:00:00Z,14.7,0.0,27,0.0,0.0,0
2025-10-14T11:00:00Z,14.1,0.0,27,0.0,0.0,0
2025-10-14T12:00:00Z,13.2,0.0,14,0.0,0.0,0
2025-10-14T13:00:00Z,12.6,0.0,0,0.0,0.0,0
2025-10-14T14:00:00Z,11.7,0.0,8,0.0,0.0,0
2025-10-14T15:00:00Z,10.6,0.0,0,0.0,0.0,0
2025-10-14T16:00:00Z,9.6,0.0,0,0.0,0.0,0
2025-10-14T17:00:00Z,9.2,0.0,0,0.0,0.0,0
2025-10-14T18:00:00Z,8.8,0.0,6,0.0,0.0,0
2025-10-14T19:00:00Z,7.8,0.0,13,0.0,0.0,0
2025-10-14T20:00:00Z,7.6,0.0,9,6.0,36.3,1
2025-10-14T21:00:00Z,9.4,0.0,0,127.0,484.2,1
2025-10-14T22:00:00Z,11.9,0.0,0,336.0,711.8,1
2025-10-14T23:00:00Z,14.8,0.0,0,546.0,842.3,1
2025-10-15T00:00:00Z,17.9,0.0,0,725.0,910.5,1
2025-10-15T01:00:00Z,20.3,0.0,0,853.0,942.9,1
2025-10-15T02:00:00Z,20.8,0.0,0,922.0,956.1,1
2025-10-15T03:00:00Z,20.2,0.0,0,926.0,954.6,1
2025-10-15T04:00:00Z,20.2,0.0,0,866.0,939.0,1
2025-10-15T05:00:00Z,20.9,0.0,12,747.0,905.7,1
2025-10-15T06:00:00Z,21.6,0.0,0,578.0,846.8,1
2025-10-15T07:00:00Z,20.7,0.0,13,380.0,753.2,1
2025-10-15T08:00:00Z,16.9,0.0,5,168.0,546.7,1
2025-10-15T09:00:00Z,15.4,0.0,0,17.0,104.3,0
2025-10-15T10:00:00Z,15.4,0.0,0,0.0,0.0,0
2025-10-15T11:00:00Z,14.9,0.0,2,0.0,0.0,0
2025-10-15T12:00:00Z,13.9,0.0,52,0.0,0.0,0
2025-10-15T13:00:00Z,12.6,0.0,93,0.0,0.0,0
2025-10-15T14:00:00Z,11.9,0.0,100,0.0,0.0,0
2025-10-15T15:00:00Z,11.4,0.0,91,0.0,0.0,0
2025-10-15T16:00:00Z,11.9,0.0,77,0.0,0.0,0
2025-10-15T17:00:00Z,13.5,0.0,0,0.0,0.0,0
2025-10-15T18:00:00Z,14.5,0.0,0,0.0,0.0,0
2025-10-15T19:00:00Z,14.6,0.0,0,0.0,0.0,0
2025-10-15T20:00:00Z,14.6,0.0,0,7.0,52.4,1
2025-10-15T21:00:00Z,16.5,0.0,16,134.0,523.0,1
2025-10-15T22:00:00Z,19.0,0.0,9,345.0,741.2,1
2025-10-15T23:00:00Z,21.1,0.0,5,554.0,859.8,1
2025-10-16T00:00:00Z,24.8,0.0,91,727.0,910.0,1
2025-10-16T01:00:00Z,27.5,0.0,95,844.0,904.2,1
2025-10-16T02:00:00Z,29.3,0.0,72,898.0,869.2,1
2025-10-16T03:00:00Z,30.7,0.0,87,909.0,906.5,1
2025-10-16T04:00:00Z,30.5,0.0,100,749.0,599.8,1
2025-10-16T05:00:00Z,30.5,0.0,100,406.0,135.2,1
2025-10-16T06:00:00Z,30.4,0.0,100,224.0,41.0,1
2025-10-16T07:00:00Z,29.5,0.0,99,115.0,0.0,1
2025-10-16T08:00:00Z,25.1,0.7,98,80.0,55.3,1
2025-10-16T09:00:00Z,26.0,0.2,96,10.0,12.8,0
2025-10-16T10:00:00Z,23.8,0.7,100,0.0,0.0,0
2025-10-16T11:00:00Z,21.9,0.3,100,0.0,0.0,0
2025-10-16T12:00:00Z,19.3,0.0,13,0.0,0.0,0
2025-10-16T13:00:00Z,15.9,0.1,53,0.0,0.0,0
2025-10-16T14:00:00Z,14.3,0.1,70,0.0,0.0,0
2025-10-16T15:00:00Z,13.4,0.0,100,0.0,0.0,0
2025-10-16T16:00:00Z,13.4,0.0,100,0.0,0.0,0
2025-10-16T17:00:00Z,13.1,0.0,100,0.0,0.0,0
2025-10-16T18:00:00Z,12.4,0.0,100,0.0,0.0,0
2025-10-16T19:00:00Z,12.5,0.0,100,0.0,0.0,0
2025-10-16T20:00:00Z,12.9,0.0,86,5.0,0.0,1
2025-10-16T21:00:00Z,13.4,0.0,100,68.0,77.6,1
2025-10-16T22:00:00Z,14.1,0.0,100,169.0,90.0,1
2025-10-16T23:00:00Z,14.8,0.0,100,236.0,44.9,1
2025-10-17T00:00:00Z,16.5,0.1,82,444.0,194.7,1
2025-10-17T01:00:00Z,17.9,0.0,84,748.0,616.3,1
